"2329","640 CRANBERRY TRL, ROSWELL, Georgia, ","Match","Exact","640 CRANBERRY TRL, ROSWELL, GA, 30076","-84.29395684699995,34.03350517900003","17361875","L","13","121","011434","1014"
"17277","2008 WHITTIER AVE, ATLANTA, Georgia, ","Match","Non_Exact","2008 WHITTIER AVE NW, ATLANTA, GA, 30318","-84.48332823299995,33.81024748600004","17332530","L","13","121","008801","1021"
"17279","2086 BUTLER WAY, ATLANTA, Georgia, ","Match","Non_Exact","2086 BUTLER WAY NW, ATLANTA, GA, 30318","-84.48313574099996,33.81226537600003","17332526","L","13","121","008801","1013"
"3670","1669 DETROIT AVE, ATLANTA, Georgia, ","Match","Non_Exact","1669 DETROIT AVE NW, ATLANTA, GA, 30314","-84.44555123199996,33.765381028000036","17340291","R","13","121","008301","2001"
"17274","2970 LAYTON AVE, ATLANTA, Georgia, ","Match","Non_Exact","2970 LAYTON AVE NW, ATLANTA, GA, 30318","-84.48357777599995,33.80991682300004","17332538","L","13","121","008801","1019"
"3672","2029 DETROIT AVE, ATLANTA, Georgia, ","Match","Non_Exact","2029 DETROIT AVE NW, ATLANTA, GA, 30314","-84.45347258699996,33.767045006000046","17340029","R","13","121","008301","3000"
"17275","2881 FABIN ST, ATLANTA, Georgia, ","Match","Non_Exact","2881 FABIN ST NW, ATLANTA, GA, 30318","-84.48213061299998,33.81053148500007","17332548","R","13","121","008801","1013"
"17276","2051 BUTLER WAY, ATLANTA, Georgia, ","Match","Non_Exact","2051 BUTLER WAY NW, ATLANTA, GA, 30318","-84.48286429999996,33.81163346300008","17332526","R","13","121","008801","1013"
"2342","665 SAILWIND DR, ROSWELL, Georgia, ","Match","Exact","665 SAILWIND DR, ROSWELL, GA, 30076","-84.31524809299998,34.01690795300004","17353314","R","13","121","011435","3004"
"17270","2786 GLENLOCKE GROVE CT, ATLANTA, Georgia, ","Match","Non_Exact","2786 GLENLOCKE GROVE CT NW, ATLANTA, GA, 30318","-84.48163463799995,33.79685649500004","618355224","L","13","121","008602","2012"
"1007","136 MAISON PL, ATLANTA, Georgia, ","Match","Non_Exact","136 MAISON PL NW, ATLANTA, GA, 30327","-84.42466266899999,33.81618657000007","17415744","L","13","121","008907","1000"
"2338","2715 SHADOW PINE DR, ROSWELL, Georgia, ","Match","Exact","2715 SHADOW PINE DR, ROSWELL, GA, 30076","-84.28206033099997,34.017556987000034","17353570","R","13","121","011441","2001"
"2336","1025 LAUREL MILL DR, ROSWELL, Georgia, ","Match","Exact","1025 LAUREL MILL DR, ROSWELL, GA, 30076","-84.29341274799998,34.02435927400006","17418806","R","13","121","011434","1015"
"1005","133 MAISON PL, ATLANTA, Georgia, ","Match","Non_Exact","133 MAISON PL NW, ATLANTA, GA, 30327","-84.42487259599994,33.81632584600004","17415747","R","13","121","008907","1000"
"2335","375 SHERINGHAM CT, ROSWELL, Georgia, ","Match","Exact","375 SHERINGHAM CT, ROSWELL, GA, 30076","-84.29153733699997,34.02843096500004","17418818","R","13","121","011434","1013"
"1004","126 MAISON PL, ATLANTA, Georgia, ","Match","Non_Exact","126 MAISON PL NW, ATLANTA, GA, 30327","-84.42489139599996,33.81628862600007","17415747","L","13","121","008907","1000"
"1003","121 MAISON PL, ATLANTA, Georgia, ","Match","Non_Exact","121 MAISON PL NW, ATLANTA, GA, 30327","-84.42493084399996,33.81626506600003","17415747","R","13","121","008907","1000"
"1002","79 LARUE PL, ATLANTA, Georgia, ","No_Match"
"3663","1042 SIMS AVE, ATLANTA, Georgia, ","Match","Non_Exact","1042 SIMS AVE NW, ATLANTA, GA, 30318","-84.45259358199996,33.78221847900005","17339613","L","13","121","008500","3011"
"4994","1525 MILL ACRES DR, ATLANTA, Georgia, ","Match","Non_Exact","1525 MILL ACRES DR SW, ATLANTA, GA, 30311","-84.47146458499998,33.71422294900003","17340712","R","13","121","007602","3004"
"4995","1776 DODSON DR, ATLANTA, Georgia, ","Match","Non_Exact","1776 DODSON DR SW, ATLANTA, GA, 30311","-84.47587897699998,33.706981007000024","17433469","L","13","121","007602","3005"
"3664","1013 SIMS AVE, ATLANTA, Georgia, ","Match","Non_Exact","1013 SIMS AVE NW, ATLANTA, GA, 30318","-84.45291574099997,33.78190798400004","17339613","R","13","121","008500","3031"
"3665","977 NORTH EUGENIA PL, ATLANTA, Georgia, ","Match","Non_Exact","977 N EUGENIA PL NW, ATLANTA, GA, 30318","-84.45202567999996,33.78108875200007","17339972","R","13","121","008500","3032"
"3667","951 MARGARET PL, ATLANTA, Georgia, ","Tie"
"3668","1740 NORTH AVE, ATLANTA, Georgia, ","Tie"
"3669","1703 DETROIT AVE, ATLANTA, Georgia, ","Match","Non_Exact","1703 DETROIT AVE NW, ATLANTA, GA, 30314","-84.44457838799997,33.766056769000045","17340116","R","13","121","008301","2001"
"1009","145 MAISON PL, ATLANTA, Georgia, ","Match","Non_Exact","145 MAISON PL NW, ATLANTA, GA, 30327","-84.42459688499997,33.81615257300007","17415744","R","13","121","008907","1000"
"18575","8646 ELLARD DR, ROSWELL, Georgia, ","No_Match"
"20895","5700 FAIRMONT TRC, ROSWELL, Georgia, ","Match","Non_Exact","5700 FAIRMONT PL, ROSWELL, GA, 30075","-84.39376928899998,34.06195734200003","648591473","R","13","121","011419","4019"
"18576","8642 ELLARD DR, ROSWELL, Georgia, ","No_Match"
"20893","5704 FAIRMONT TRC, ROSWELL, Georgia, ","Match","Non_Exact","5704 FAIRMONT PL, ROSWELL, GA, 30075","-84.39380126199995,34.06195811300006","648591473","R","13","121","011419","4019"
"3680","2031 CHICAGO AVE, ATLANTA, Georgia, ","Match","Non_Exact","2031 CHICAGO AVE NW, ATLANTA, GA, 30314","-84.45386514099994,33.76464399200006","17340234","R","13","121","008301","2012"
"17247","2366 SAINT JAMES DR, ATLANTA, Georgia, ","Match","Non_Exact","2366 ST JAMES DR NW, ATLANTA, GA, 30318","-84.46579380899999,33.78525417700007","17339543","L","13","121","008601","4005"
"17240","1620 DREW DR, ATLANTA, Georgia, ","Match","Non_Exact","1620 DREW DR NW, ATLANTA, GA, 30318","-84.44427752699994,33.787708284000075","641715934","R","13","121","008702","1011"
"18571","5115 HAMPTON BLUFF CT, ROSWELL, Georgia, ","Match","Exact","5115 HAMPTON BLUFF CT, ROSWELL, GA, 30075","-84.38731222499996,34.00765928800007","17385546","R","13","121","011423","3000"
"20892","5807 FAIRMONT TRC, ROSWELL, Georgia, ","Match","Non_Exact","5807 FAIRMONT PL, ROSWELL, GA, 30075","-84.39381686399997,34.06196945800008","648591473","L","13","121","011419","4009"
"20891","6107 ARBORCREST CT, ROSWELL, Georgia, ","Match","Non_Exact","6107 ARBOR CREST CT, ROSWELL, GA, 30075","-84.39593711699996,34.05993582000008","17405036","L","13","121","011419","4011"
"18572","5035 HAMPTON BLUFF CT, ROSWELL, Georgia, ","Match","Exact","5035 HAMPTON BLUFF CT, ROSWELL, GA, 30075","-84.38710401899993,34.00749016800006","17385546","R","13","121","011423","3000"
"3682","2012 JOSEPH E BOONE BLVD, ATLANTA, Georgia, ","No_Match"
"20890","6008 ARBORCREST CT, ROSWELL, Georgia, ","Match","Non_Exact","6008 ARBOR CREST CT, ROSWELL, GA, 30075","-84.39595085299999,34.05994707900004","17405036","R","13","121","011419","4011"
"17242","1056 JOHNSONS GRV, ATLANTA, Georgia, ","No_Match"
"17243","1052 JOHNSONS GRV, ATLANTA, Georgia, ","No_Match"
"2353","120 SUN MOSS CT, ROSWELL, Georgia, ","Match","Exact","120 SUN MOSS CT, ROSWELL, GA, 30076","-84.31254487499996,34.01142158300007","17353331","L","13","121","011435","2007"
"1022","666 PARK VILLAGE DR, ATLANTA, Georgia, ","Match","Non_Exact","666 PARK VILLAGE DR NE, ATLANTA, GA, 30306","-84.35918927999995,33.77140854900006","17391649","L","13","121","001501","1004"
"2352","130 WINTERBERRY CT, ROSWELL, Georgia, ","Match","Exact","130 WINTERBERRY CT, ROSWELL, GA, 30076","-84.31098013099995,34.01013850100003","17353391","L","13","121","011435","2000"
"1021","653 PARK VILLAGE DR, ATLANTA, Georgia, ","Match","Non_Exact","653 PARK VILLAGE DR NE, ATLANTA, GA, 30306","-84.35893009199998,33.771381897000026","17391649","L","13","121","001501","1004"
"20899","4609 VILLAGE GREEN DR, ROSWELL, Georgia, ","Match","Exact","4609 VILLAGE GREEN DR, ROSWELL, GA, 30075","-84.39521648199997,34.05848550400003","653484301","L","13","121","011419","4011"
"1017","639 GRANBY HILL PL, ROSWELL, Georgia, ","No_Match"
"2348","425 NORTH POND TRL, ROSWELL, Georgia, ","Match","Exact","425 N POND TRL, ROSWELL, GA, 30076","-84.31124959399995,34.01444314300005","17418742","R","13","121","011435","3003"
"1015","675 GRANBY HILL PL, ROSWELL, Georgia, ","No_Match"
"2346","195 TRUEHEDGE TRC, ROSWELL, Georgia, ","Match","Non_Exact","195 TRUEHEDGE TRCE, ROSWELL, GA, 30076","-84.31267011299997,34.01072734200005","17353329","R","13","121","011435","2002"
"2345","9800 NORTH POND CIR, ROSWELL, Georgia, ","Match","Exact","9800 N POND CIR, ROSWELL, GA, 30076","-84.31281842099997,34.014918323000074","17353318","L","13","121","011435","3003"
"2344","9845 NORTH POND CIR, ROSWELL, Georgia, ","Match","Exact","9845 N POND CIR, ROSWELL, GA, 30076","-84.31250802699998,34.01446335300005","17353318","R","13","121","011435","3001"
"1012","623 GRANBY HILL PL, ROSWELL, Georgia, ","No_Match"
